"emp_no","first_name","last_name","hire_date"
85820,"Jiafu","Shanbhogue","7/26/1986"
85823,"Dekang","Birnbaum","12/25/1986"
85840,"Kazuhiko","Reinhart","5/14/1986"
85847,"Vesna","Demizu","6/18/1986"
85853,"Toshimitsu","Zhiwei","2/19/1986"
85870,"Douadi","Asser","6/2/1986"
85874,"Pasqua","Taubman","6/23/1986"
85877,"Renny","Lubachevsky","5/23/1986"
85903,"Adas","Brandsma","9/27/1986"
85905,"Heng","Krohm","2/28/1986"
85908,"Sukumar","Ulupinar","9/26/1986"
85911,"Hyuckchul","Akazan","10/20/1986"
85912,"Tsz","Glowinski","12/9/1986"
85913,"Anwar","Rehfuss","1/22/1986"
85921,"Shin","Puoti","7/23/1986"
85924,"Gita","Menhardt","4/11/1986"
85928,"Vasiliy","Schrooten","6/8/1986"
85939,"Xinyu","Schlegelmilch","12/3/1986"
85941,"Sampalli","Lunt","7/23/1986"
85958,"Fusako","Vadhan","12/5/1986"
85966,"Rosalie","Miara","9/7/1986"
85968,"Idoia","Lorch","12/27/1986"
85971,"Tetsushi","Heystek","8/11/1986"
85979,"Uinam","Leaver","1/30/1986"
85985,"Arunachalam","Hebden","8/6/1986"
85998,"Uma","Lundstrom","2/26/1986"
86000,"Mohua","Nitsch","5/9/1986"
86002,"Hongzue","Thummel","11/25/1986"
86010,"Sushant","Verhaegen","11/7/1986"
86015,"Erez","Gini","7/6/1986"
86016,"Eldridge","Compeau","1/15/1986"
86023,"Yuqun","Braunschweig","9/30/1986"
86033,"Richard","Smailagic","8/10/1986"
86049,"Hilary","Stavenow","7/8/1986"
86052,"Hidekazu","Badache","1/26/1986"
86055,"Denis","Gaughan","9/1/1986"
86068,"Anneke","Harnett","8/29/1986"
86082,"Marsha","Redmiles","12/14/1986"
86083,"Parke","Spell","5/18/1986"
86100,"Kiam","Wuwongse","12/9/1986"
86101,"Qiwen","Serre","9/29/1986"
86117,"Nishit","Barvinok","5/24/1986"
86118,"Waiman","Vickson","7/14/1986"
86122,"Leah","Ritzmann","6/11/1986"
86129,"Felicidad","Sherertz","11/14/1986"
86145,"Kwangyoen","Kading","8/16/1986"
86164,"Adit","Rothe","12/8/1986"
86171,"Hironobu","Marletta","5/14/1986"
86176,"Hyuncheol","Gunderson","5/15/1986"
86180,"Hsiangchu","Narahara","6/1/1986"
86184,"Marjo","Niizuma","8/8/1986"
86186,"Khun","Atrawala","9/6/1986"
86196,"Ugo","Cincotta","2/12/1986"
86201,"Niteen","Ushiama","11/11/1986"
86207,"Piyush","Weedman","4/30/1986"
86208,"Ronghao","Gelosh","8/14/1986"
86209,"Hsiangchu","Salvesen","9/29/1986"
86232,"Mrinalini","Erev","5/12/1986"
86233,"Cristinel","Wiegley","12/29/1986"
86262,"Mana","Sooriamurthi","12/7/1986"
86269,"Kristinn","Swift","12/8/1986"
86282,"Martien","Baak","7/24/1986"
86295,"Cheong","Hofstetter","3/28/1986"
86327,"Sandeepan","Przulj","10/28/1986"
86343,"Rildo","Zobel","4/19/1986"
86353,"Tsz","DeMori","7/14/1986"
86364,"Shushma","Decaestecker","3/11/1986"
86369,"Barton","Stemann","2/21/1986"
86384,"Gaetan","Fioravanti","2/21/1986"
86399,"Guozhong","Baek","9/17/1986"
86401,"Arnould","Luce","10/22/1986"
86405,"Sreekrishna","Bale","5/9/1986"
86427,"Woody","Debuse","12/19/1986"
86434,"Toshiki","Plump","3/17/1986"
86448,"Fumino","Garnier","3/4/1986"
86452,"Yurij","Byoun","7/4/1986"
86454,"Ennio","Marletta","1/13/1986"
86456,"Abdelaziz","Schicker","4/6/1986"
86471,"Khue","Cools","3/13/1986"
86496,"Takanari","Peyn","12/26/1986"
86513,"Yishay","Murtha","10/4/1986"
86523,"Shakhar","Bolotov","6/27/1986"
86528,"Maia","Jarecki","12/18/1986"
86533,"Seongbae","Zykh","2/17/1986"
86545,"Gunilla","Swick","11/12/1986"
86547,"Tsz","Greibach","10/1/1986"
86550,"Inderjeet","Kohling","5/12/1986"
86554,"George","Itschner","9/2/1986"
86564,"Jaideep","Theuretzbacher","3/12/1986"
86568,"Falguni","Ernst","10/7/1986"
86578,"Evgueni","Poujol","9/10/1986"
86615,"Arup","Sigstam","3/9/1986"
86621,"Hein","Rosis","4/16/1986"
86628,"Ibibia","Setia","12/19/1986"
86637,"Gennady","Taubman","7/9/1986"
86641,"Kamran","Gladwell","7/15/1986"
86645,"Guther","Kading","7/4/1986"
86649,"Yuuichi","Lorho","7/17/1986"
86654,"Jeane","Taubenfeld","3/28/1986"
86666,"Gal","Passino","12/19/1986"
86675,"Hairong","Basagni","7/13/1986"
86690,"Carrsten","Whitcomb","9/8/1986"
86712,"Bartek","Duclos","5/11/1986"
86713,"Aksel","Rehfuss","6/11/1986"
86724,"Shirish","Tibblin","3/15/1986"
86727,"Uno","Thiran","9/30/1986"
86744,"Itzchak","Copas","9/24/1986"
86751,"Feiyu","Swick","2/21/1986"
86766,"Mong","Androutsos","5/17/1986"
86767,"Parke","Uhrig","12/30/1986"
86788,"Golgen","Saoudi","2/8/1986"
86814,"Gad","Brodal","7/15/1986"
86830,"Nikolaos","Waleschkowski","9/18/1986"
86832,"Duro","Magalhaes","11/14/1986"
86838,"Janche","Gecseg","3/12/1986"
86864,"Aris","Panangaden","6/25/1986"
86869,"Arunas","Birsak","2/6/1986"
86876,"Elrique","Snyers","6/26/1986"
86881,"Percy","Iivonen","6/5/1986"
86885,"Filipp","Benaini","9/9/1986"
86888,"Sergi","Garnier","10/6/1986"
86890,"Atilio","Langford","4/1/1986"
86911,"Kshitij","Eickenmeyer","4/13/1986"
86921,"Aria","Kobuchi","6/29/1986"
86926,"Yolla","Plumb","3/10/1986"
86942,"Rayond","Taubenfeld","2/24/1986"
86946,"Toshimi","Weedman","1/5/1986"
86947,"Vitali","Hooghiemstra","8/31/1986"
86959,"Jessie","Billawala","11/14/1986"
86973,"Shao","Honiden","3/31/1986"
86984,"Lakshmi","Kawashima","3/7/1986"
86987,"Breannda","Asmuth","11/15/1986"
86991,"Franziska","Ramras","9/18/1986"
86997,"Nitsan","Lund","9/13/1986"
87004,"Anneke","Siochi","1/13/1986"
87014,"Tzvetan","Walston","2/8/1986"
87027,"Ashish","Yetim","4/3/1986"
87030,"Shmuel","Prenel","12/7/1986"
87034,"Junsik","Anily","8/1/1986"
87038,"Lucian","Andreotta","12/15/1986"
87047,"TRUE","Beilner","5/15/1986"
87064,"Ewing","Bednarek","3/15/1986"
87068,"Peternela","Akaboshi","1/10/1986"
87078,"Boalin","Muntz","3/4/1986"
87092,"Dante","Nishimukai","1/21/1986"
87097,"Doowon","Iivonen","11/20/1986"
87115,"Charlene","Zyda","2/13/1986"
87117,"Naraig","Lally","3/14/1986"
87133,"Alexius","Schoegge","5/21/1986"
87147,"Tsutomu","Kampfer","1/8/1986"
87158,"Nahid","Neiman","9/20/1986"
87160,"Nevio","Gihr","5/25/1986"
87162,"Abdulah","Boudaillier","3/17/1986"
87176,"Amalendu","Varker","1/11/1986"
87204,"Lansing","Coney","11/14/1986"
87217,"Poorav","Nitsch","10/4/1986"
87220,"Shay","Kuzuoka","4/18/1986"
87223,"Shichao","Baezner","2/28/1986"
87230,"Krister","Mitina","10/5/1986"
87232,"Arch","Thebaut","1/12/1986"
87238,"Dayanand","Yavatkar","9/3/1986"
87239,"Gritta","Haraldson","5/14/1986"
87246,"Boaz","Melichar","9/5/1986"
87278,"Masato","Kragelund","4/25/1986"
87292,"Takushi","Harnett","9/3/1986"
87315,"Jouko","Gimarc","5/10/1986"
87322,"Atreye","Servieres","9/16/1986"
87326,"Rafols","Usery","12/15/1986"
87334,"Denis","Cmelik","11/26/1986"
87335,"Kristinn","Luca","6/6/1986"
87347,"Kazuhiko","Katalagarianos","12/14/1986"
87352,"Rildo","Bierbaum","3/28/1986"
87358,"Ipke","Sridhar","7/27/1986"
87367,"Jianhui","Verhoeff","10/11/1986"
87381,"Oscar","Marrevee","10/9/1986"
87386,"Tesuro","Conry","10/24/1986"
87397,"Lorien","Perng","8/11/1986"
87400,"Lunjin","Berztiss","1/2/1986"
87406,"Reinhold","Bakhtari","2/8/1986"
87425,"Theirry","Junet","9/27/1986"
87437,"Miomir","Schmiedel","4/2/1986"
87449,"Golgen","Validov","3/7/1986"
87450,"Xuedong","Shobatake","11/3/1986"
87451,"Zhonghui","Denos","9/26/1986"
87454,"Terresa","Veeraraghavan","7/7/1986"
87461,"Moni","Decaestecker","10/6/1986"
87469,"Yifei","Daescu","1/14/1986"
87476,"Amabile","Niizuma","1/21/1986"
87479,"Lalit","Mahnke","11/11/1986"
87490,"Tsuneo","Schapiro","6/21/1986"
87498,"Rafols","Shobatake","8/16/1986"
87507,"Basant","Munck","4/12/1986"
87509,"Oddvar","Spelt","9/20/1986"
87516,"Masoud","Puppe","4/16/1986"
87519,"Conal","Streng","5/6/1986"
87524,"Hilary","Leonhardt","9/28/1986"
87526,"Turgut","Lanphier","3/15/1986"
87534,"Golgen","Apsitis","6/13/1986"
87538,"Jenwei","Baig","2/1/1986"
87555,"Honglan","Morton","3/12/1986"
87563,"Van","Halloran","9/3/1986"
87575,"Menkae","Sadowski","8/28/1986"
87590,"Mayuko","Suwa","9/26/1986"
87591,"Arnd","Kowalchuk","9/12/1986"
87592,"Renny","Solovay","2/20/1986"
87594,"Gennadi","Hegner","8/18/1986"
87599,"Huei","Falby","3/3/1986"
87603,"Mostafa","Hellwagner","4/26/1986"
87633,"Collette","Erdi","1/18/1986"
87666,"Yishay","Otillio","6/2/1986"
87668,"TRUE","Sankaranarayanan","7/25/1986"
87677,"Collette","Rijsenbrij","5/31/1986"
87688,"Branimir","Stemann","12/26/1986"
87694,"Przemyslawa","Pietrzykowski","4/5/1986"
87697,"Sanjoy","Luit","8/10/1986"
87705,"Takahira","Ozeri","1/15/1986"
87729,"Yongmin","Roccetti","12/10/1986"
87738,"Ipke","Sluis","10/13/1986"
87743,"Takanari","Gronowski","8/8/1986"
87745,"Ottavia","Kermarrec","7/13/1986"
87752,"Yurii","Hasenauer","2/17/1986"
87753,"Arunachalam","Maraist","2/12/1986"
87756,"Adel","Pero","1/2/1986"
87767,"Kristof","Steinauer","4/27/1986"
87772,"Wayne","Ramalingam","5/29/1986"
87776,"Nirmal","Heinisuo","12/28/1986"
87790,"Wayne","Sudbeck","1/27/1986"
87796,"Boriana","Middleton","3/5/1986"
87808,"Yucai","Wrigley","11/9/1986"
87809,"Patricio","Saoudi","9/20/1986"
87810,"Erzsebet","Biran","1/16/1986"
87852,"Nikolaos","Pokrovskii","2/8/1986"
87856,"Lunjin","Erol","9/30/1986"
87867,"Yishai","Szemeredi","8/17/1986"
87869,"Alassane","Luit","1/19/1986"
87879,"Adib","Vural","7/29/1986"
87883,"Qingxiang","Cummings","2/26/1986"
87888,"Percy","Makrucki","7/22/1986"
87892,"Serenella","Zykh","9/18/1986"
87897,"Tzu","Suwa","7/21/1986"
87901,"Amabile","Zschoche","3/18/1986"
87904,"Xuejun","Assaf","2/2/1986"
87921,"Godehard","Sinitsyn","9/3/1986"
87928,"Mary","Dulin","8/5/1986"
87945,"Premsyl","Makrucki","1/24/1986"
87946,"Basant","Ballarin","8/30/1986"
87951,"Ottavia","Rohrbach","6/27/1986"
87962,"Kish","Gornas","2/23/1986"
87964,"Alejandro","Luon","1/12/1986"
87969,"Junichi","Borstler","5/21/1986"
87990,"Hsiangchu","Herbst","9/25/1986"
87992,"Moriyoshi","Iivonen","12/23/1986"
88002,"Shuji","Suwa","1/25/1986"
88004,"Arun","Lupu","5/18/1986"
88014,"Rasikan","Muchinsky","1/4/1986"
88015,"Dmitry","Akiyama","3/2/1986"
88022,"Yurij","Lyonns","3/2/1986"
88032,"Urs","Serra","11/19/1986"
88046,"Hinrich","Demke","9/27/1986"
88048,"Maja","Maierhofer","3/21/1986"
88054,"Wilmer","Meriste","5/21/1986"
88060,"Emdad","Ferriere","3/28/1986"
88067,"Jeane","Hasenauer","3/7/1986"
88068,"Susanne","Kugler","3/11/1986"
88079,"Karlis","Hmelo","4/12/1986"
88080,"Mack","Heuser","9/30/1986"
88087,"Jiakeng","Verhaegen","10/25/1986"
88089,"Kwok","Alpin","11/15/1986"
88091,"Karsten","Mondadori","2/18/1986"
88092,"Barna","Hartvigsen","5/8/1986"
88097,"Brewster","Kalsbeek","5/29/1986"
88100,"Mrinalini","Pleszkun","12/8/1986"
88101,"Zongyan","Strooper","10/15/1986"
88102,"Miquel","Quaggetto","3/10/1986"
88108,"Chriss","Spinelli","12/29/1986"
88127,"Sushant","Hooghiemstra","5/27/1986"
88131,"Sumant","Siksek","2/6/1986"
88136,"Shir","Stille","10/18/1986"
88139,"Zhonghua","Thombley","7/11/1986"
88181,"Diederik","Lortz","5/4/1986"
88204,"Nishit","Siochi","8/20/1986"
88219,"Palash","Krzyzanowski","12/15/1986"
88220,"Alair","Jakobus","5/1/1986"
88222,"Karsten","Geffroy","8/13/1986"
88246,"Munenori","Slobodova","1/21/1986"
88247,"Marjo","Fasbender","10/9/1986"
88253,"Yakkov","Noriega","4/2/1986"
88258,"Mototsugu","Birsak","12/9/1986"
88262,"Sham","Stassinopoulos","5/2/1986"
88269,"Demin","Kaelbling","8/9/1986"
88274,"Xiadong","Junot","8/26/1986"
88285,"Youpyo","Passafiume","10/22/1986"
88289,"Oscal","Farrag","8/4/1986"
88292,"Wayne","Chaudhuri","9/1/1986"
88307,"Hein","Rissland","5/14/1986"
88326,"Zijian","Poulakidas","3/7/1986"
88327,"Miquel","Harllee","10/11/1986"
88333,"Doohun","Puppe","10/4/1986"
88334,"Gererd","Decaestecker","2/19/1986"
88349,"Genta","Chimia","10/8/1986"
88361,"Etsuo","Lambe","12/29/1986"
88379,"Khalid","Lalonde","3/10/1986"
88386,"Jiann","Bondorf","1/1/1986"
88387,"Sanjeeva","Lundstrom","11/19/1986"
88392,"Radoslaw","Legleitner","12/20/1986"
88412,"Tzvetan","Marzano","4/19/1986"
88421,"Mariusz","Kusalik","4/17/1986"
88431,"Lidong","Shigei","4/25/1986"
88447,"Kristina","Qiwen","10/9/1986"
88449,"Lihong","Naudin","12/15/1986"
88450,"Eckart","Apsitis","5/25/1986"
88459,"Huai","Blokdijk","3/20/1986"
88466,"Sivanarayana","Schlumberger","6/24/1986"
88478,"Gino","Pashtan","8/3/1986"
88481,"Godehard","Kisuki","4/18/1986"
88491,"Mabry","Swiler","6/18/1986"
88511,"Shigehito","Hofman","6/8/1986"
88514,"Ortrud","Byoun","4/4/1986"
88517,"Ulf","Luit","8/31/1986"
88524,"Zorica","Einsfeld","1/6/1986"
88548,"Baruch","Heijenga","10/6/1986"
88550,"Greger","Menhardt","1/22/1986"
88556,"Ute","Ravishankar","12/18/1986"
88559,"Zhiwei","Irland","7/1/1986"
88563,"Mototsugu","Rodite","7/7/1986"
88569,"Barton","Jenevein","3/24/1986"
88571,"Thanasis","Dahlbom","9/11/1986"
88573,"Ziyad","Chvatal","7/27/1986"
88584,"Sakthirel","Rikino","7/22/1986"
88607,"Weiwu","Rijckaert","9/9/1986"
88612,"Pascal","Ranta","10/13/1986"
88618,"Dekang","Cappello","8/21/1986"
88620,"Kensyu","Boyle","11/11/1986"
88626,"Moni","Axelband","3/19/1986"
88629,"Mayuko","Acton","12/1/1986"
88631,"Mototsugu","Kobara","12/22/1986"
88645,"Shem","Businaro","9/9/1986"
88656,"Oddvar","Parveen","1/30/1986"
88658,"Apostol","Eterovic","2/7/1986"
88663,"Adly","Deville","11/22/1986"
88678,"Danny","Zolotykh","10/9/1986"
88679,"Genta","Lichtner","4/15/1986"
88687,"Kitty","Schlenzig","3/30/1986"
88689,"Volkmar","Pesch","11/8/1986"
88691,"Fumino","Ebeling","10/31/1986"
88692,"Mechthild","Masada","7/17/1986"
88693,"Bedir","Stenning","5/22/1986"
88713,"Parviz","Braccini","4/6/1986"
88718,"Temple","Marzano","2/21/1986"
88725,"Kasturi","Majewski","5/22/1986"
88743,"Deborah","Atchley","8/16/1986"
88748,"Satoru","Sigstam","5/20/1986"
88754,"Garnet","Thorensen","9/29/1986"
88756,"Jeanne","Furudate","6/21/1986"
88764,"Aloys","Turnbull","11/6/1986"
88765,"Xuejun","Honglei","10/2/1986"
88783,"Dipayan","Gruenwald","1/29/1986"
88793,"Gully","Ghandeharizadeh","1/2/1986"
88809,"Arne","Basawa","11/7/1986"
88821,"Shen","Gihr","10/30/1986"
88825,"Fun","Alvarado","8/5/1986"
88833,"Godehard","Walston","11/5/1986"
88834,"Monique","Rothe","5/31/1986"
88839,"Abdelkader","Panwar","3/10/1986"
88855,"Bojan","Zweizig","1/16/1986"
88866,"Munehiro","Babb","7/19/1986"
88904,"Mani","Vesna","6/14/1986"
88914,"Masali","Ozeki","4/16/1986"
88923,"Aran","Uhrik","1/23/1986"
88924,"Qiwen","Alameldin","11/14/1986"
88933,"Jiann","Merli","3/3/1986"
88938,"Rosine","Detkin","4/22/1986"
88942,"Leif","Senzako","10/27/1986"
88949,"Tremaine","Beidas","7/30/1986"
88950,"Alassane","Belinskaya","8/19/1986"
88970,"Adam","Langford","2/8/1986"
88975,"Miomir","Baak","10/6/1986"
88976,"Younwoo","Peron","1/12/1986"
88980,"Kwok","Morrow","6/9/1986"
88989,"Jaber","Gulik","6/17/1986"
89002,"Luisa","Pelz","11/24/1986"
89008,"Kerryn","DiGiano","3/25/1986"
89012,"Trygve","Millington","6/25/1986"
89021,"Cordelia","Anido","9/8/1986"
89027,"Cheong","Auria","6/5/1986"
89067,"Satoru","Zolotykh","8/5/1986"
89085,"Taisook","Curless","11/23/1986"
89088,"Augustine","Suermann","6/4/1986"
89094,"Utz","Munos","6/11/1986"
89097,"Indrajit","Polajnar","1/7/1986"
89125,"Danel","Sinitsyn","7/4/1986"
89126,"Arup","Hemaspaandra","5/18/1986"
89152,"Yucel","Kowalchuk","5/29/1986"
89172,"Berna","Casley","11/24/1986"
89175,"Sadok","Guting","3/8/1986"
89176,"Yuriy","Klerer","12/8/1986"
89181,"IEEE","Ranze","11/13/1986"
89197,"Chenxi","Reistad","4/27/1986"
89201,"Kolar","Limongiello","5/8/1986"
89219,"Elrique","Eugenio","7/22/1986"
89228,"Yuichiro","Heping","10/18/1986"
89245,"Alagu","Thebaut","12/21/1986"
89258,"Kerhong","Vesel","9/21/1986"
89266,"Alassane","Siprelle","5/15/1986"
89272,"Sajjan","Muchinsky","3/9/1986"
89273,"Nikolaos","Thombley","4/6/1986"
89282,"Sadegh","Tzvieli","11/10/1986"
89289,"Lobel","Flanders","7/1/1986"
89327,"Srinidhi","Muntz","3/30/1986"
89339,"Khalil","Nyanchama","8/26/1986"
89353,"Mostafa","Akiyama","12/16/1986"
89355,"Zdislav","Bergere","12/21/1986"
89361,"Martien","Kowalchuk","11/16/1986"
89365,"Shaz","Shokrollahi","2/15/1986"
89367,"Zdislav","Frezza","12/5/1986"
89368,"Tse","Ecklund","11/4/1986"
89369,"Keiichiro","Papsdorf","9/8/1986"
89374,"Ingemar","Itzigehl","10/26/1986"
89379,"Akeel","Bisiani","7/28/1986"
89388,"Divier","Hasenauer","7/25/1986"
89398,"Oksana","McFarlin","12/2/1986"
89399,"Erzsebet","Smeets","8/11/1986"
89409,"Heejo","Hooghiemstra","3/14/1986"
89412,"Kwan","Rodiger","9/9/1986"
89418,"Krister","Talmon","10/21/1986"
89481,"Eishiro","Khalil","10/13/1986"
89512,"Susanta","Lung","7/13/1986"
89518,"Yuuichi","Kusakari","9/1/1986"
89519,"Vasilis","Szilard","7/29/1986"
89520,"Pranjal","Cangellaris","8/3/1986"
89525,"Kristin","Pleszkun","9/16/1986"
89532,"Bodh","Siochi","4/1/1986"
89537,"Gaurav","Tasistro","4/27/1986"
89544,"Miomir","Denis","12/3/1986"
89565,"Vishwani","Fontan","1/27/1986"
89567,"Kankanahalli","Masand","12/4/1986"
89580,"Yolla","Weiland","2/17/1986"
89594,"Nigel","Hatcliff","2/17/1986"
89602,"Satosi","Rikino","8/3/1986"
89605,"Susanna","Fioravanti","4/28/1986"
89613,"Billie","Feldmann","7/4/1986"
89616,"Samphel","Tchuente","6/23/1986"
89630,"Jaihie","Rosiles","6/4/1986"
89669,"Ult","Miake","6/13/1986"
89671,"Jahangir","Jiafu","3/11/1986"
89676,"Shmuel","Thebaut","8/18/1986"
89684,"Mabhin","Stemann","4/3/1986"
89692,"Kwan","Usery","8/6/1986"
89704,"Gopalakrishnan","Zuberek","2/9/1986"
89711,"Ziyad","Makrucki","9/3/1986"
89724,"Naftali","Kalorkoti","8/31/1986"
89728,"Masadi","Restivo","8/25/1986"
89735,"Teruyuki","Jervis","12/24/1986"
89743,"Hugo","Ferriere","2/1/1986"
89774,"Adhemar","Anandan","8/20/1986"
89775,"Shim","Unni","8/3/1986"
89776,"Seongbae","Remmers","10/28/1986"
89785,"Amabile","Beerel","12/3/1986"
89798,"Phuoc","Stiles","12/24/1986"
89801,"Zvonko","Giarratana","7/3/1986"
89802,"Jacqueline","Morton","6/24/1986"
89812,"Boriana","Vingron","1/1/1986"
89824,"Hongzhu","Scallan","4/1/1986"
89825,"Ingmar","Isard","5/23/1986"
89826,"Sudhanshu","Lortz","6/8/1986"
89846,"Candido","Speel","12/19/1986"
89849,"Giao","Peek","4/30/1986"
89855,"Takahiro","Haddadi","5/25/1986"
89864,"Oddvar","Rassart","5/25/1986"
89882,"Abdulla","Murrill","1/30/1986"
89887,"Zhonghui","Munro","4/22/1986"
89893,"Zhonghui","Baby","12/5/1986"
89899,"Fei","DiGiano","6/24/1986"
89906,"Holgard","Suwa","6/18/1986"
89911,"Elliott","Michaeli","1/29/1986"
89916,"Aleksander","Weiland","3/16/1986"
89946,"Kazuhide","Quittner","4/27/1986"
89961,"Yuping","Stenning","11/2/1986"
89986,"Krassimir","Beilner","5/20/1986"
89988,"Kwangyoen","Yoshizawa","4/21/1986"
89990,"Zongyan","Zedlitz","11/17/1986"
89996,"Arvin","Mellouli","4/7/1986"
90007,"Khun","Chinin","12/4/1986"
90009,"Denny","Ozeki","11/17/1986"
90020,"Oldrich","Holburn","5/31/1986"
90026,"Ymte","Crooks","1/17/1986"
90049,"Weiye","Fetvedt","11/2/1986"
90050,"Berthier","Pietrzykowski","6/30/1986"
90054,"Tru","Stanfel","3/1/1986"
90055,"Barna","Kumaresan","7/7/1986"
90057,"Tua","Naumovich","3/25/1986"
90060,"Sachem","Lemarechal","6/6/1986"
90063,"Ortrun","Tsunoo","7/25/1986"
90070,"Remmert","Chiola","6/10/1986"
90078,"Susuma","Champarnaud","3/4/1986"
90082,"Weiye","Noriega","12/12/1986"
90090,"Giap","Azadmanesh","10/27/1986"
90091,"Hsiangchu","Zolotykh","6/21/1986"
90094,"Debatosh","Baak","8/23/1986"
90107,"Shaw","Bauknecht","12/2/1986"
90122,"Taisook","Halevi","7/22/1986"
90125,"Shugo","Reghbati","11/10/1986"
90138,"Shin","Selvestrel","10/14/1986"
90146,"Yoshimitsu","Linnainmaa","6/16/1986"
90147,"Tomokazu","Plump","11/28/1986"
90152,"Chenye","Birrer","2/9/1986"
90161,"Berry","Luks","12/31/1986"
90163,"Harjit","Ghandeharizadeh","6/3/1986"
90200,"Shaunak","Kusalik","9/30/1986"
90212,"JiYoung","Rahimi","6/10/1986"
90213,"Kotesh","Kobara","3/25/1986"
90214,"Dekang","Awdeh","10/10/1986"
90217,"Chuanti","Dratva","1/9/1986"
90233,"Martien","Setlzner","2/8/1986"
90254,"Wilmer","Belinskaya","7/9/1986"
90255,"Richara","Suri","12/28/1986"
90259,"Bangqing","Jording","4/21/1986"
90272,"Dinah","Tramer","3/10/1986"
90275,"Tesuya","Iacovou","8/10/1986"
90280,"Manohar","Shackell","5/28/1986"
90285,"Gretta","Kaltofen","7/25/1986"
90290,"Masato","Cyre","8/2/1986"
90304,"Shigenori","Kavvadias","7/4/1986"
90314,"Masaki","Rosen","7/5/1986"
90321,"Lijia","Selvestrel","5/31/1986"
90322,"Pintsang","Rajcani","2/26/1986"
90327,"Jacopo","Chiola","9/9/1986"
90329,"Palash","Renear","9/22/1986"
90340,"Morris","Salinas","12/3/1986"
90346,"Jagoda","Kawashimo","8/1/1986"
90347,"Mari","Nanard","4/6/1986"
90352,"Jenwei","Karunanithi","6/21/1986"
90356,"Serenella","Krychniak","6/14/1986"
90367,"Josyula","Riexinger","8/3/1986"
90405,"Theirry","Muchinsky","1/25/1986"
90414,"Alain","Ladret","8/21/1986"
90416,"Sanjeeva","Hofting","5/8/1986"
90418,"Mart","Awdeh","10/5/1986"
90426,"Jaana","Peac","12/6/1986"
90428,"Niranjan","Braunschweig","5/31/1986"
90443,"Aral","Lorin","5/20/1986"
90451,"Guther","Garnier","4/20/1986"
90452,"Hailing","Collavizza","4/25/1986"
90456,"Jamaludin","Masamoto","1/26/1986"
90457,"Sergi","Binkley","2/16/1986"
90460,"Satyanarayana","Lambe","6/26/1986"
90472,"Nidapan","Lores","1/10/1986"
90483,"Zhaofang","Legleitner","8/28/1986"
90493,"Ravishankar","Fargier","9/3/1986"
90495,"Arun","Stasinski","1/29/1986"
90496,"Stamatina","Trumbly","6/11/1986"
90509,"Elgin","Schicker","5/24/1986"
90511,"Karoline","Busillo","5/10/1986"
90525,"Serge","Alblas","3/6/1986"
90526,"Jaber","Ozeri","8/27/1986"
90539,"Uzi","Perz","7/18/1986"
90552,"Teruyuki","Shackel","10/23/1986"
90557,"Sadegh","Jenevein","6/29/1986"
90596,"Ulf","Collavizza","6/25/1986"
90602,"Tadahiro","Szmurlo","5/14/1986"
90604,"Goetz","Sabnani","8/5/1986"
90613,"Vasilii","Bauknecht","6/9/1986"
90615,"Khedija","Stafford","9/2/1986"
90635,"Patricio","Asrin","11/21/1986"
90637,"Kauko","Kusakabe","2/3/1986"
90641,"Yagil","Setia","2/28/1986"
90644,"Jeanne","Gischer","8/16/1986"
90648,"Christoper","Bottner","9/28/1986"
90650,"Henk","Mikschl","10/4/1986"
90675,"Rasiah","Penn","9/10/1986"
90722,"Kensyu","Bolsens","1/4/1986"
90727,"Gilbert","Thibadeau","10/23/1986"
90728,"Sachar","Chorvat","6/13/1986"
90748,"Monique","Giveon","11/21/1986"
90750,"Feixiong","Sinicrope","6/12/1986"
90759,"Demos","Ressouche","9/10/1986"
90764,"Mingzeng","Akiyama","12/14/1986"
90773,"Parto","Stanfel","1/12/1986"
90776,"Bouchung","Skrikant","9/17/1986"
90811,"Lijie","Babb","3/10/1986"
90825,"Tsuneo","Marchesini","1/12/1986"
90828,"Kish","Perelgut","4/1/1986"
90845,"Caolyn","Zumaque","9/18/1986"
90846,"Fayez","Dengi","6/25/1986"
90863,"Shaz","Ohori","4/18/1986"
90877,"Theirry","Mersereau","9/22/1986"
90878,"Odysseas","Tagansky","6/23/1986"
90879,"Mads","Underwood","2/2/1986"
90880,"Prodip","Einsfeld","1/18/1986"
90884,"Peer","Jansen","12/21/1986"
90898,"Feixiong","Leaver","6/14/1986"
90901,"Gudjon","Rousseau","5/10/1986"
90906,"Duri","Poehlman","10/27/1986"
90914,"Danel","Mandell","4/28/1986"
90915,"Arnould","Karlin","5/1/1986"
90916,"Eishiro","Curless","1/1/1986"
90925,"Odinaldo","Bugrara","5/18/1986"
